,suburb,address name
748,Double Bay,Glendon Road
749,Double Bay,Goldman Lane
750,Double Bay,Greenoaks Avenue
751,Double Bay,Guilfoyle Avenue
752,Double Bay,Guilfoyle Street
753,Double Bay,Gum Tree Lane
754,Double Bay,Henrietta Lane
755,Double Bay,Henrietta Street
756,Double Bay,Holt Street
757,Double Bay,Jamberoo Lane
758,Double Bay,Kiaora Lane
759,Double Bay,Kiaora Road
760,Double Bay,Knox Street
761,Double Bay,Knox Lane
762,Double Bay,Leura Road
763,Double Bay,Manning Road
764,Double Bay,Marathon Mews
765,Double Bay,Marine Parade
766,Double Bay,New South Head Road
767,Double Bay,Ocean Avenue
768,Double Bay,Patterson Street
769,Double Bay,Pearce Street
770,Double Bay,Pinehill Avenue
771,Double Bay,Preston Avenue
772,Double Bay,Sherbrooke Avenue
773,Double Bay,Short Street
774,Double Bay,South Lane
775,Double Bay,South Avenue
776,Double Bay,Spring Street
777,Double Bay,Stafford Street
778,Double Bay,Transvaal Avenue
779,Double Bay,Victoria Road
780,Double Bay,Wallaroy Crescent
781,Double Bay,William Street
782,Double Bay,Wiston Gardens
783,Dalgety,Barnes Street
784,Dalgety,Beloka Lane
785,Dalgety,Blackburn Creek Road
786,Dalgety,Black Range Road
787,Dalgety,Blomfield Street
788,Dalgety,Bradley Street
789,Dalgety,Brierly Street
790,Dalgety,Bulgundara Road
791,Dalgety,Campbell Street
792,Dalgety,Cooma Street
793,Dalgety,Dalgety Road
794,Dalgety,Emma Street
795,Dalgety,Hamilton Street
796,Dalgety,Hickeys Road
797,Dalgety,Ironmungie Road
798,Dalgety,Jimenbuen Road
799,Dalgety,Palmer Street
800,Dalgety,Rangeview Road
801,Dalgety,Rockwell Road
802,Dalgety,Rutherford Street
803,Dalgety,The Snowy River Way 
804,Dalgety,Tranquility Lane
805,Dalgety,Werralong Road
806,Dalgety,Wyndeyer Street
807,Durraween,Albion Hills Road
808,Durraween,Apple Valley Road
809,Durraween,Barbigal Street
810,Durraween,Barbigal Road
811,Durraween,Bencubbin Drive
812,Durraween,Beni Street
813,Durraween,Beni Forest Road
814,Durraween,Berida Street
815,Durraween,Blackmans Road
